id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106036543852747	,P2x2mgah5,转发微博,,,,,2024-11-29T13:17:20,iPhone 14 Pro,0,0,0,,,2024-11-29 13:17:20,False,1852299857,屠龙的胭脂井,5105985562085380	,P2vI88Kva,"我今天早上又看见一个博主，讲全职主妇的心路历程。
大概意思是，一开始选择承担带孩子的任务，不知道为啥走到这个岔路口，但是她需要的是理解，支持，而不是全社会的践踏，类似这样的。
虽然我说过这个问题，但是我感觉我还是没有说透：全职主妇这件事，对于社会来说，是一个矛盾的事情。
如果社会给全职主妇太多福利，太多支持，太多关爱，会有很多女孩，又走这条路。
如果社会不给全职主妇支持，又有很多女性在这个深渊里等着支持。
社会要在“现在困在婚姻里的全职主妇”与“未来的可能进入全职主妇的女孩”两边做选择。
这就相当于，全职主妇是个地狱，那我们要不要在地狱里装空调？
如果在地狱里装了太多空调，就有很多人开始粉饰，这不是地狱，骗年轻女孩这里不需要劳动（实际是免费的奴隶制）。
如果不在地狱里装空调，那么就时不时有很多主妇在网上哭喊：这里是地狱，为什么你们不支持我？
但是，实际上是，社会上所有人都想支持你。
所有人，至少所有女性，都在地狱门口等着你。
如果你能走出来，我们都会在门口放烟花，说“恭喜你解放”了。
只是，可能你自己眷恋地狱，或者以各种各样的理由，说孩子需要你，说你是无奈的，说你老公曾经不是这样的，说自己找不到工作。
所有人都知道，走出地狱必须经过炙烤。所有人都知道，走出地狱必须靠自己。
你必须承受“十级烧伤”自己走出来。如果你不自己走出来，有一万个人在门口接你也没用。
这个时候，你不走出来，你在地狱门口徘徊，然后问其他人为什么不在地狱装空调？问为什么其他人看着你烤死，也不装空调？
因为没办法，如果我们在地狱装了空调，你会说：“看，地狱也没那么可怕吧，我就说你装了空调，我就好了。”
然后你一伸手，把地狱门口观望的其他小女孩，一把拉进去了。",,,,,2024-11-29T09:54:45,HUAWEI Mate 60 Pro,7602,393,1027,,,2024-11-29 09:54:45
5105800983613950	,P2qUqfa9w,//@西门大妈:这两天连轴转，喉咙有点发炎，我火速含了几颗，竟然给我止住了！,,,,,2024-11-28T21:41:18,iPhone 14 Pro,0,0,0,,西门大妈,2024-11-28 21:41:18,False,6154203482,西门大妈,5097442087274304	,OESUEuwnu,"《红楼梦》第三十四回中写到，贾宝玉的的随身荷包中带有“香雪润津丹”。其中“香雪”指的是白梅花，“润津”说明这款喉糖能缓解喉咙不适，止渴生津。考虑到大观园里，林妹妹最常咳嗽，想来贾宝玉带着这个养生小零嘴，是为了随时给林妹妹吃的，缓解她因为咳嗽造成的不适吧。
虽然大妈不是林黛玉（没有这么壮实的林黛玉），每到秋冬季节，也会因为换季而被干到喉咙发紧，有时候发声也很费劲，讲悄悄话直接变气音了.....
除此之外还容易干渴，总是要不停的喝水才能舒服点，但是也不能喝太多，肾受不了先不说，一天到晚跑厕所也够受的。
大叔爱听我讲讲八卦，我这几天喉咙难受，我俩讲话都少了，他一急也“学着”贾宝玉给我送起了“香雪润津丹”-使立消润喉糖，这可是喉糖界的鼻祖了，当年没少在boots买。
和普通的喉糖不一样，他是功能性喉糖，直接能缓解不同的喉咙问题，今天主要安利几个适应日常不同情况的润喉糖
日常养护，我喜欢【蜂蜜柠檬味】和【血橙VC味】：我日常吃这个比较多，主要成分是DCBA➕AMC，起到一个润嗓抑菌的作用，适用于轻度咽喉不适、喉咙干痒等情况。药性比较缓，没有耐药性，长期咽喉炎 工作用嗓多 像我一样因为天气原因嗓子干痒 这款就够了。
蜂蜜柠檬味含有天然蜂蜜，能够很好地滋润喉咙，同时带来清新的柠檬香味。血橙VC则能在润喉的同时补充维生素C，增强自护力。
强效缓痛：某冠期间我的刀片桑就是靠【黑加仑MAX】缓解的！当时痛的喝水都费劲，含几天这个，不说完全好了，但我能正常吃喝了！这款的有效成分己基间苯二酚，镇痛➕抑菌，我个人体验下来，镇痛真的蛮有效的！真的秋冬应急必备！
【化痰止咳】，我也强力推荐：我给我爸吃的就是这款，他咽喉炎几十年了，喉咙里面常年有痰，这个化痰效果对他都有用！我有时候忘记给他买了他还会主动问我什么时候再补货哈哈哈。这款的有效成分是盐酸氨溴索，可以稀释痰液，促进喉咙里纤毛蠕动，排痰（再也不用靠发声排痰了）。
大家记得按需选择，不要乱买哦，使立消家的喉糖都是针对性有效果的，不可以当糖吃哦！我已经把有效成分和功效都标出来了，其实他们家每个系列都有不同的味道，你们按照自己的喜好选择就行！
以前大妈买这个都需要代购，现在国内某宝也可以买了！太方便了，而且大妈有u惠（又是一个自己长期自用又能合作的品！）详情戳评论！",,"https://wx2.sinaimg.cn/large/a66d0169ly8hvbeg2ue4mj22bm3heu0z.jpg,https://wx2.sinaimg.cn/large/a66d0169ly8hvbeg48y1mj228i3cqx6r.jpg,https://wx4.sinaimg.cn/large/a66d0169ly8hvbefzgppej20j60pkgqr.jpg,https://wx2.sinaimg.cn/large/a66d0169ly8hvbefzxbqdj20lc0sgn1x.jpg,https://wx2.sinaimg.cn/large/a66d0169ly8hvbeg0jkaqj20j60ee75q.jpg,https://wx4.sinaimg.cn/large/a66d0169ly8hvbeg1mdkfj20lc0sgwm1.jpg",,,2024-11-05T20:06:02,微博  weibo.com,114,29,55,,,2024-11-05 20:06:02
5105467940406897	,P2ifg1HQR,转发微博,,,,,2024-11-27T23:37:54,iPhone 14 Pro,0,0,0,,,2024-11-27 23:37:54,False,3536826167,快乐储存所,5105354943496452	,P2fj0eFAo,"给老公准备生日礼物，到头来只感动了自己
 ",,"https://wx3.sinaimg.cn/large/d2cfaf37gy1hw0v0s5eqlj20kw1k9n8x.jpg,https://wx1.sinaimg.cn/large/d2cfaf37gy1hw0v0t13o9j20u013zq8f.jpg,https://wx1.sinaimg.cn/large/d2cfaf37gy1hw0v0tud1lj22c03404qp.jpg,https://wx4.sinaimg.cn/large/d2cfaf37gy1hw0v0utmwjj22c03404qp.jpg,https://wx2.sinaimg.cn/large/d2cfaf37gy1hw0v0vn5fkj22c03401kx.jpg,https://wx1.sinaimg.cn/large/d2cfaf37gy1hw0v0wf5voj22c03404qp.jpg,https://wx2.sinaimg.cn/large/d2cfaf37gy1hw0v0y30zej22c03404qp.jpg,https://wx2.sinaimg.cn/large/d2cfaf37gy1hw0v0zdbgmj22c03404qp.jpg,https://wx4.sinaimg.cn/large/d2cfaf37gy1hw0v104thxj22c03401kx.jpg",,,2024-11-27T16:08:54,,2442,138,128,,,2024-11-27 16:08:54
5105467032602428	,P2idNaV0E,转发微博,,,,,2024-11-27T23:34:18,iPhone 14 Pro,0,0,0,,,2024-11-27 23:34:18,False,7555035745,香日啃丫生烟炉,5105384573110787	,P2g4Nd3fZ,如果你关注好莱坞大片。 你会发现好莱坞电影里正义的强大的男主形象都是高折叠度高立体度。而女神的角色全部都是高折叠 低立体。善良清纯的女一无一例外。一号反派恶人都是高立体度低折叠度，恶人身边的马喽、跟班就是低立体度低折叠度。 ,,,,,2024-11-27T18:06:38,,42,6,6,,,2024-11-27 18:06:38
5105385296102132	,P2g5XpBru,//@香日啃丫生烟炉:回复@心心sue:右边的不能演霸道总裁。头宽的不洋气的人不能演傲娇戏精作天作地的美强惨。只能演农民男大老实人吸血包。 这是区别。//@心心sue:图二两个感觉一样帅诶，没有很大区别,,,,,2024-11-27T18:09:30,iPhone 14 Pro,0,0,0,,"香日啃丫生烟炉,心心sue,心心sue",2024-11-27 18:09:30,False,7555035745,香日啃丫生烟炉,5100344717350985	,P08XZuQkh,"一样的立体度。王鹤棣五官内嵌。 气质的差别来自面型。王鹤棣的面型是五官内嵌型。 cfy是五官浮着。 王还是凸眼，五官都能被骨骼兜进去。
面型决定气质。 内嵌型看着娇嫩。 不内嵌看着操劳。 ",,"https://wx1.sinaimg.cn/large/008fi9Vfgy1hvkvji65v3j30qo0zkq65.jpg,https://wx4.sinaimg.cn/large/008fi9Vfgy1hvkvjil1nsj30zk0zkgqv.jpg,https://wx1.sinaimg.cn/large/008fi9Vfgy1hvkvjj4f7zj30u0140gtc.jpg,https://wx3.sinaimg.cn/large/008fi9Vfgy1hvkvjjm3qej30f00qo0vd.jpg,https://wx2.sinaimg.cn/large/008fi9Vfgy1hvkvjjxj6nj30u00u0af0.jpg",,,2024-11-13T20:20:03,,33,20,11,,,2024-11-13 20:20:03
5105382231906470	,P2g117ZXw,转发微博,,,,,2024-11-27T17:57:20,iPhone 14 Pro,0,0,0,,,2024-11-27 17:57:20,False,7555035745,香日啃丫生烟炉,5105333403914319	,P2eKggqib,"天生好看的人，相比于路人普通人，一个重要的点在于 鼻子和上颌骨一定是远远短于 其他人（无论是绝对值长度 还是 放在自己脸上的相对比例）。
好莱坞的鼻子上颌骨会比黄种人明星短。 ",,,,,2024-11-27T14:43:19,,22,2,2,,,2024-11-27 14:43:19
5105381808278899	,P2g0kyJID,转发微博,,,,,2024-11-27T17:55:39,iPhone 14 Pro,0,0,0,,,2024-11-27 17:55:39,False,2095858834,兔撕鸡大老爷,5104688560607429	,P1XYc2y1f,"管晨辰和吴柳芳引发的矛盾不会是剧本。
半年前，我偶然见过管晨辰本人和她的团队，一开始以为她助理才是网红，颜值挺高的，为人又和善，后来才知道管晨辰是无忧网红+奥运体操冠军，特别惊讶，管晨辰有点儿矮也有点儿发胖。
同行朋友告诉我，管晨辰以前训练太苦了，这不能吃那不能吃，退役后放开了吃的结果。
体操队员个矮，是选拔+刻苦的结果。
吴柳芳145cm，管晨辰147cm，高强度练体操会抑制生长激素分泌，影响骨骼正常生长。（退役前数据，退役后均有长高到150+）
吴柳芳因此恋爱不顺，工作也并不稳定，做过广州市队助教，做过中学老师，在中享俱乐部教过小孩子体操，后来到浙江谋编制未果，代言了派对圈这个相亲app，换到杭州生活后接触网红圈，也遭遇过停滞，决定换个活法挣钱，除了肢体协调身无其他长技，于是做了舞蹈网红。
我觉得合理又一言难尽…
吴柳芳晒队服的操作，是她自己弄的，吴柳芳选拔自广西柳州，柳州体委对她做了采访调查及训诫。吴柳芳下架了相关视频，并把出镜视频删减到了7个。
曾有短暂接触与观察，我看管晨辰就一个小孩性格，恶评吴柳芳是出于集体荣誉感，后来删评，可能是她助理劝导的结果。
管晨辰的集体荣誉感肯定没错，现在有一部分人否定管晨辰，是出于“未经他人苦，莫劝他人善”的同理心，以及吴柳芳账号被软封禁的缘故。
我们曾经有过运动员退役后，只能去澡堂子打工的悲剧，1994年有了规定，运动员退役后享受跟军伍退役一样的津贴和转岗，再后面的事，就各安天命了。
大家同情吴柳芳也是出于这个原因。
吴柳芳在道歉视频中说自己内向，嘴笨，但肢体协调，所以采用跳舞方式哄人开心。内向确实是前几代运动员常有的现象，有一些运动员并不擅长教职，吴柳芳很明显没能稳定下来，连她到底教了哪所学校都成了一个谜，全网查不到。
到了管晨辰这一代运动员，都很开朗自信。
目前吴柳芳30岁，管晨辰20岁。
让人感慨10年时间，体育教学方式改变了，国民+运动员全自信了，以至于管晨辰第一时间都不会感叹，这位师姐怎么沦落成这样了，要靠擦边谋生，管晨辰非常不解，生气，但现在愿意为此道歉。
估计体委的人也很困惑吴柳芳到底怎么了，命运到底有啥颠簸流离的，先软封，再调查，后调整规章制度，以应对当下这个视频自媒体时代。
体委其实很支持体育明星退役后能搞到钱，能成网红，但体面，也是体委最想追求的一个要素。",,,,,2024-11-25T20:00:56,,27873,2134,1540,,,2024-11-25 20:00:56
5104062742397868	,P1HGOa3Ni,转发微博,,,,,2024-11-24T02:34:09,iPhone 14 Pro,0,0,0,,,2024-11-24 02:34:09,False,1652148574,cherrymm大师姐,5102854665145638	,P1cgilACa,"和个老大哥吃饭，得出个结论：但凡能让家庭实现阶层跃迁，把日子越过越好的，清一色都是夫妻之间彼此充分信任和支持，力往一处使的关系。
我们有位共同的女性朋友，这几年一下子“发迹”了，主业副业加起来每年收入千万，还给家里置换了一套几千万的大平层。
而她老公还是老样子，20年前是银行界月入数万的金领，20年后差不多还是这个收入，泯然众人，现在大家都说他最好的投资就是娶了那么优秀的好老婆。
但吃饭时老大哥告诉我的幕后故事是：当年优秀老婆想创业但本金不够，是老公拿出以前高收入积累下所有积蓄，不够还以自己信用做担保，问身边的亲戚好友都去借了钱，全力支持老婆创业，才有了现在整个家庭的飞速跨越。
如今两人的感情依旧很好。
这种就是最好的夫妻关系，以“共同的家庭”为主导，不计较“你我”，更不会互相防备甚至一心从伴侣身上劫取利益。这样的家庭，怎么可能不蒸蒸日上～～",,,,,2024-11-20T18:33:41,iPhone 13 Pro,884,61,214,,,2024-11-20 18:33:41
5104059869037557	,P1HCaBV53,转发微博,,,,,2024-11-24T02:22:44,iPhone 14 Pro,0,0,0,,,2024-11-24 02:22:44,False,1351051897,陈生大王,5103123075695789	,P1jfdnTJz,"看到康熙一个片段。罗姐劝嘉宾一定要买房，她说别买奢侈品，要先买房。她已经买了五六套，到70岁就开始卖，一套房值好几亿，快乐老年大世界。
旁边嘉宾呛，万一你69岁就噶了呢。她说，不可能，我每年都去做体检，连医生都要问我怎么保养的，我爸活到94多岁耶。
后来，她59岁就去世了。人生如浮舟幻梦，一切都很突然。
之前看一本书，叫《die with zero》，中文名是《别把你的钱留到死》，作者是华尔街知名投资者，他提出了一些颠覆性的观念。
时间就是金钱，你赚到的每一分钱都是用生命去交换的。如果死后还有留下的钱，那留下10万，就说明你有价值10万的时间被浪费了。
即使想留钱给孩子，也别等到死后。你死了，他们也老了。应该在孩子30岁左右，生活最需要钱的时候给，才能带来最大收益。
他说，用钱是一种策略游戏。金钱的最大用处是购买人生体验。
人活着不是为积累财富，而是要创造回忆，不要总是为“未来的安全感”牺牲当前的生活。
要克服那种拼命工作，分币不花的保守恐惧感。从来只有积劳成疾，当场过劳死的，没有玩得太开心，最后只好饿死的。
体力，精力都会随着年龄递减，20岁能爬的山，60岁就只能看看，30岁能吃的美食，70岁已经咬不动。作者不是倡导挥霍，而是建议要有计划地消费，让每一分钱都为你的人生服务。
相比晚年拥有大量财富却体力不支，不如从30岁开始去冒险、学习、社交、旅行，给予他人帮助，抓住每一个时机体验生活，去创造一些让你无悔的瞬间和闪闪发光的回忆。
我从这几年开始，也很少再考虑5年之后的事。能力范围内，不影响生活，不伤害他人，那我就要立刻、现在、马上获得快乐。
“延时满足”的实验结论本来就是错的，谁知道明天会发生什么呢。成年就像渐冻症，我们每天都在死一点。我希望去寻找一些值得讴歌的东西，去过滚烫的人生。",,https://wx3.sinaimg.cn/large/50876a79gy1hvtqem942vj20f20f7aci.jpg,,,2024-11-21T12:20:15,iPhone 15 Pro Max,11995,607,4990,,,2024-11-21 12:20:15
5103841603486147	,P1BW8eCUb,//@小鹿Violeta:该死//@素素不叫苏苏:烂虫,,,,,2024-11-23T11:55:25,iPhone 14 Pro,0,0,0,,"小鹿Violeta,素素不叫苏苏",2024-11-23 11:55:25,False,5694463602,种牙匠黄建生,5102447464810708	,P11Fwkbu4,"""医美的那些烂事""
医美行业有个不公开的密秘，命如草芥: 一但出现致命大问题，一定要死透才叫120。这样省去抢救费，不会变成植物人，成本可控。
这叫穷凶极恶，但只是其中一种 ",,https://wx4.sinaimg.cn/large/006dno78gy1hvrkzjui1ej30z00t2q7h.jpg,,,2024-11-19T15:35:37,华为Mate60RS非凡大师,744,53,88,,,2024-11-19 15:35:37
