id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106053517411222	,P2xtJv5ZQ,"在无为的心态下，任何事都遵循“复利效应”。
越瘦的人就会越瘦，越有钱的也会越有钱，越有爱的得到的爱越多。
也就是常说的“钱和爱都流向了不缺钱和不缺爱的人”。
但是，任何事一旦有为，便会“过犹不及”“物极必反”。
比如一味追求美却把自己弄成整容怪，疯狂想赚钱最后被诈骗，太爱一个人反遭厌弃。
总结下来，区别在于：前者觉得现在就很好，这种对自己满意的磁场就会吸引更多，后者的潜意识是匮乏（自己拥有的不够多，比如不够美，不够有钱，对方不够爱），所以最终的结果真的是不够。",,,,,2024-11-29T14:24:46,iPhone 14 Pro,6,0,2,,,2024-11-29 14:24:46,True
5106051692888496	,P2xqNc7qE,"当你感觉一个人特别真诚的时候就是你被骗（价值感降低掉能量）的开始。
这个人可以是任何人，包括你的男朋友，父母，公司领导，同事，好友，闺蜜等等。 ",,,,,2024-11-29T14:17:31,iPhone 14 Pro,4,1,1,,,2024-11-29 14:17:31,True
5105629869903788	,P2msqFyqw,"有没有发现，凡事作最坏的打算，反而结果往往要好得多，甚至完全相反？
其实这个反而是“无为”的体现。
你把事情往坏处想，那发生什么都不会比它差，也就是你什么都可以接受，反而放下了执着心。
也就是你不再抱有期待了，大不了就这样，爱咋咋地吧，也就是顺其自然。 ",,,,,2024-11-28T10:21:22,iPhone 14 Pro,15,4,0,,,2024-11-28 10:21:22,True
5105308500759466	,P2e663bzs,"金钱能量课（思维课）会在下周四（12月5号）的晚上九点到十点，暂定腾讯会议直播。（有回放）
感觉只是讲课起不到最好的效果，所以决定课后安排为期一个月的教室。（每周四的晚上会有讲解+作业，群内也可交流）
票价（直播课+一个月教室）总共100元，确定报名的私信即可。
课堂内容：
1 金钱的层次。
2 恐惧的表现形式
3 正向反馈。",,,,,2024-11-27T13:04:21,iPhone 14 Pro,4,2,1,,,2024-11-27 13:04:21,True
5103509067793735	,P1thMwHvp,"任何关系中，没有尊重就没有一切，当然你如果是个乞丐，可能能要点面包渣。
不尊重你，不管是言语还是行为，都意味着他觉得可以肆意挑衅你，肆意践踏你，反正你不也不会怎么样。
他一定早就反复试探过，而你要不就是被对方的滤镜蒙了眼，要不就是一再忍让，直到忍无可忍。
当然，极少数的人能够立马清醒，重新调整自己和对方的位置高低，再次开启上帝视角俯瞰众生，而绝大多数的人做不到，依然被那根恐惧的线所支配，直到被人彻底遗弃。
按理说，你是个人，是不可能被遗弃的，因为只有垃圾才能被遗弃，但是是你先把自己放在了垃圾的位置，别人才能这样对你。",,,,,2024-11-22T13:54:03,iPhone 14 Pro,17,2,1,,,2024-11-22 13:54:03,True
5103134760503397	,P1jy426Xj,"运气变好的第一步：变拽。
除非那种需要你拍板的事儿，很多信息根本不需要回复，甚至表情包都不用。
你觉得不回复不礼貌，那只是你给自己找的理由，因为你觉得自己不配不回复别人，你必须要当最后那个说话的人，就像挂电话也必须等对方先挂，这是标准的为对方服务，把自己放在比对方低的位置。
少嘤嘤嘤，少发表情包卖萌，小狗才卖萌，有求于别人才需要卖萌，依附于别人无法独立才需要卖萌，人可能很喜欢小狗，但人心里不会觉得小狗比人重要。
你只有真的不在乎，你才能拽起来，你不怕得罪别人，因为无所谓，这个时候你的气场就来了，别人会被你的自信淡定压制，你不费一兵一卒，甚至连唾沫星子都不用浪费一点点，就大获全胜。
女生必须拽！不拽没活路！欺负死你！",,,,,2024-11-21T13:06:41,iPhone 14 Pro,38,3,10,,,2024-11-21 13:06:41,True
5103117161202095	,P1j5G52ID,"自信的人总是在强调自己的优点，而价值感低的人恰好相反。
一次采访中，女主持人嘲笑特朗普的头发太糟糕了，特朗普霸气回应：我发型很棒，而且我有七十亿美元在银行里。
首先不接受对方打压，你说我头发糟我就真的糟吗？接着甩出王炸：哥有钱！
反面教材：最近看到杨迪和娜扎对话，娜扎夸奖杨迪简直是个超人，杨迪回应：但是我颜值差好多。
价值感高的人，永远只看自己的优点，甚至也不觉得自己所谓的“缺点”是缺点，当别人攻击自己时非常坦然淡定。
我真挺喜欢特朗普这老头的性格的，真的不爽就直接甩巴掌，不开心就挂脸上，超可爱的。但内核其实很稳，不追求所谓的情绪稳定，活的像个小孩子，真实的人才是高能量的。",,,,,2024-11-21T11:56:45,iPhone 14 Pro,12,1,3,,,2024-11-21 11:56:45,True
5102459775090889	,P11Znlmn7,"你赚不着钱也留不住钱的最大原因是你太恐惧了，而一旦恐惧，你必然会不自信，必然会去对比，必然会贪婪。
当你特别恐惧的时候，你的潜意识是从“我没有”的角度去思考问题的，也就是我们常说的匮乏感。
而现在的大环境也在每天给你洗脑给你不停地灌输“你没有”的概念。
你每天打开抖音小红书，都能看到中年失业，投资失败，兼职被诈骗，各种唱衰的声音此起彼伏。
即使你现在衣食无忧，一帆风顺，你也会情不自禁的担忧未来，对未来产生不确定，那么你必然想要更多来保障自己有可能漂浮不定的生活，那么你一定会想尽办法的要更多。
要更多的潜意识是“不够多”，也就是匮乏感的来源，那么你觉得自己匮乏，你必然会经历匮乏，因为现实是潜意识的投射。",,,,,2024-11-19T16:24:31,iPhone 14 Pro,11,0,1,,,2024-11-19 16:24:31,True
5102457713591929	,P11W3f4ql,"低pu的好好相处就是等着被甩。
你以为你不哭不闹，什么也不要，把他的需求喜好都放在第一位，温柔懂事，从不索取，他就愿意跟你在一起啦？
不只是爱情，工作也是一样的。
你以为你每天任劳任怨，勤勤恳恳跟老黄牛一样，不提加薪不抱怨甚至主动加班，领导就对你另眼相看啦？
不好意思，你越这么做，越让人家觉得你价值低，你把自己放在一个任人践踏的位置，那人家必须要来配合你，这才符合你对自己的设定，宇宙的确是按照你的意志在运转的。",,,,,2024-11-19T16:16:20,iPhone 14 Pro,12,2,2,,,2024-11-19 16:16:20,True
5102445879885983	,P11CXFtNl,"好运气的秘诀就是：
一次都不要忍！去tmd情绪稳定！该发疯就发疯！
当你感觉不舒服的时候，不要给对方找借口，找借口的潜意识就是觉得对方价值更高，是在自我pua，自己欺负自己。
一切看起来难搞的问题，一切现实的囚笼，难道不是你首先把自己放在最低的位置，把自己的需求放在最后，允许别人对你不尊重，别人才敢这么对你的吗？
不要试图用委屈求全的方式留住任何人，任何事，他们只会得寸进尺，你最后只会无路可退。",,,,,2024-11-19T15:29:18,iPhone 14 Pro,25,0,10,,,2024-11-19 15:29:18,True
