id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5102792665202856	,P1aEilPv2,"🐻🐻🐻【年终体雕季】感恩熊熊粉丝抽奖活动正式上线❗️
🐻🐻🐻限时活动，参与活动领取双S曲线❗️
具体的活动详情下面文案中公布，名额有限，具体咨询请戳v x ：
现在关注@体雕医生熊路遥 与我互动，积极转发、评论、点赞我的微博，累计互动分值。活动截至到12月18日，微博粉丝互动榜排名前2名将直接获得一等奖。
二等奖由@微博抽奖平台 从本条博文“转赞评”中抽取幸运粉丝。
🐾一等奖（互动榜）：享熊路遥手臂环吸/腰腹环吸/大腿环吸三选一免单， 共2️⃣位！
🐾二等奖：🧧188.88元，抽取1️⃣8️⃣位！
活动说明：
1：参与条件：所有中奖的粉丝，要保证注册账号超过3个月；账号必须实名身份认证（实施手术时查验身份信息）。开奖时转发内容不得删除，否则奖励作废。
2：享受手术费用免单的粉丝，默认成为我院案例客户，同意分享手术效果。
3：互动排行榜单前2名的粉丝，需在我进行私信确认获奖后的一周内联系@熊路遥助理Andy 并确认兑换奖励，确认后不得变动，不得转让，逾期自动丧失手术优惠资格。
4:  本活动仅限于吸脂整形项目的手术费用，不包含其它部位手术费、麻醉费、杂费。
5：若抽中多种奖项，则按最高级别奖项为准。
6：使用时效：兑奖后三个月内有效，可更改一次手术日期，超出三个月未使用自动作废。
注意事项：
1. 能充分理解医学的不确定性，也理解个人审美观点存在很大的差异，愿意听从熊路遥医生的意见。若审美、手术方案与熊路遥医生不能达成一致，或体检发现身体有不适合手术的情况，自愿放弃本次机会。
2.不能接受及承担手术的客观风险，或手术费用将影响正常生活的不建议参与。#好物分享##熊路遥体雕##吸脂##好物推荐#吸脂
 
抽奖详情",,"https://wx3.sinaimg.cn/large/008q764kgy1hvsogts0jkj30yi22ou0x.jpg,https://wx3.sinaimg.cn/large/008q764kgy1hvsogsle3yj30yi22o4qp.jpg",,,2024-11-20T14:27:18,iPhone 16 Pro Max,70,103,82,"好物分享,熊路遥体雕,吸脂,好物推荐","体雕医生熊路遥,微博抽奖平台,熊路遥助理Andy",2024-11-20 14:27:18,True
5106073820201955	,P2y0u0Qxl,"【大腿吸脂】即刻分享
术前概况：大腿上部脂肪轻微堆积，虽然脂肪基础偏少，但是假胯明显整体线条模糊不流畅，造成视觉上腿短弯曲且不笔直！
方案设计：去除腿部多余脂肪，塑造流畅自然的腿部线条，核心在塑造笔直双腿
即刻呈现：多余脂肪退祛，腿部纤细，笔直。线条流畅自然，从小弯腿变成笔直长腿！
吸脂纯量：1600
左腿：800
右腿：800#熊路遥体雕##吸脂##大腿环吸##大腿吸脂##好物分享#吸脂
 
上海",,https://wx2.sinaimg.cn/large/008q764kgy1hw35e7lyo3j31gd3id1kz.jpg,,上海,2024-11-29T15:45:27,iPhone 16 Pro Max,0,0,0,"熊路遥体雕,吸脂,大腿环吸,大腿吸脂,好物分享",,2024-11-29 15:45:27,True
5105779445336736	,P2qlGmoko,"【手臂吸脂】即刻分享
术前概况：手臂脂肪堆积，导致手臂上侧鼓起麒麟臂既视感严重，下侧松弛！整体线条模糊不流畅！
方案设计：去除多余脂肪，核心为塑造形态，打造流畅线条感，自然纤细！
即刻呈现：多余脂肪腿去，手臂麒麟即视感消失，下垂消失，呈现紧致状态，线条流畅好看 ，手臂纤细！
手臂吸脂纯量：1290
左臂：630
右臂：660#熊路遥体雕##手臂吸脂##手臂吸脂案例分享##好物分享##吸脂#吸脂
 
上海",,https://wx2.sinaimg.cn/large/008q764kgy1hw27qywkifj31401hc4qp.jpg,,上海,2024-11-28T20:15:43,iPhone 16 Pro Max,4,4,1,"熊路遥体雕,手臂吸脂,手臂吸脂案例分享,好物分享,吸脂",,2024-11-28 20:15:43,True
5105683206769199	,P2nQssoYD,"腰腹环吸#熊路遥体雕##腰腹环吸##吸脂##腰腹吸脂#吸脂
 
上海
 
体雕医生熊路遥的微博视频
 ",,,"https://f.video.weibocdn.com/o0/BklE6e16lx08jWk5AUiQ0104120022Hn0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732873376&ssig=oHQ95DebU3&KID=unistore,video",上海,2024-11-28T13:53:18,微博视频号,5,4,1,"熊路遥体雕,腰腹环吸,吸脂,腰腹吸脂",,2024-11-28 13:53:18,True
5105414977360367	,P2gRPuSLB,距离活动结束日期12.8号还剩下11天，活动名额交定金5000可以保留6个月，转发点赞评论微博免定金预留名额只能保留到12.8号之前。十一月份手术已排满，十二月手术位所剩不多，直客为了保证更高的交付效果优先一天只做一台手术，如果是小部位可以排二台，目前活动咨询量过大，小助理Andy@熊路遥助理Andy 也在积极回复了，谢谢大家对老熊的信任与支持🙏🙏。,,,,,2024-11-27T20:07:27,iPhone 16 Pro Max,7,4,4,,熊路遥助理Andy,2024-11-27 20:07:27,False,7956084703,熊路遥助理Andy,5098509713281649	,OFkGDdLHP,"【年终体雕季】熊路遥体雕6️⃣折抽脂福利来袭！
点赞、评论、转发。免定金预约#熊路遥体雕##好物分享# ",,"https://wx1.sinaimg.cn/large/008GqV4Pgy1hvf0sqy6dcj30yi22ou0x.jpg,https://wx1.sinaimg.cn/large/008GqV4Pgy1hvhaoa0uy6j30yi22o4qp.jpg",,,2024-11-08T18:48:24,iPhone 16 Pro Max,32,26,42,"熊路遥体雕,好物分享",,2024-11-08 18:48:24
5105401431591143	,P2gvZ6FVB,"【腰腹吸脂修复】即刻分享
术前概况：顾客在第一次吸脂后（他院）腰腹脂肪减少，但是凹凸不平严重，并且腰部线条不够明显流畅！并且脂肪去除不够干净
方案设计：以修复凹凸不平为重点，同时塑造腰部两侧清晰的线条，去除多余脂肪，呈现纤细腰腹
即刻呈现：腰腹呈现平坦状态，凹凸不平消失，线条流畅，腰肢纤细
腰腹吸脂纯量：2450#腰腹环吸##吸脂##腰腹吸脂##好物分享#吸脂#熊路遥体雕#",,https://wx4.sinaimg.cn/large/008q764kgy1hw108k415hj32d03jib2d.jpg,,,2024-11-27T19:13:38,iPhone 16 Pro Max,5,6,4,"腰腹环吸,吸脂,腰腹吸脂,好物分享,熊路遥体雕",,2024-11-27 19:13:38,True
5105397029936349	,P2goSFGTH,"【手臂吸脂修复➕背部吸脂】即刻分享
p2：术后148天
p3-p4:术后129天
术前概况：手臂第一次被抽的还是保留太多脂肪，手臂脂肪堆积严重，线条模糊，整体粗壮感严重。背部脂肪堆积，导致背厚，背部脂肪分层感严重，视觉呈现粗壮，妈感严重
方案设计：去除多余脂肪，纤细手臂，让线条流畅好看，塑造骨感背部，去除分层感。
术后即刻：多余脂肪去除，手臂呈现纤细感，线条流畅，蜕变成功！
术后148天：多余脂肪去除，背部呈现出骨感状态，分层感消失，整体后背纤细好看，少女感慢慢！
背部吸脂纯量：2300
手臂吸脂纯量：1100
左臂：550
右臂：580#熊路遥体雕##手臂吸脂##背部吸脂##好物分享##吸脂#吸脂
 
上海",,"https://wx4.sinaimg.cn/large/008q764kgy1hw0zrfnnslj32d22x1qv7.jpg,https://wx3.sinaimg.cn/large/008q764kgy1hw0zrigc3tj32nk214qv7.jpg,https://wx4.sinaimg.cn/large/008q764kgy1hw0zrmk3ffj31sc2ds1kz.jpg,https://wx2.sinaimg.cn/large/008q764kgy1hw0zrpwfc2j31sc2dsx6q.jpg",,上海,2024-11-27T18:56:08,iPhone 16 Pro Max,6,6,4,"熊路遥体雕,手臂吸脂,背部吸脂,好物分享,吸脂",,2024-11-27 18:56:08,True
5105339728922543	,P2eUsBr9Z,感谢超级无敌美少女顾客的反馈！！！后期有任何疑问都可以直接联系我们哒@熊路遥助理Andy 谢谢信任支持。,,,,,2024-11-27T15:08:26,iPhone 16 Pro Max,13,10,4,,熊路遥助理Andy,2024-11-27 15:08:26,False,6427334397,Naomi_酱酱,5105293059163043	,P2dHbCrJ1,"今年年初因为暴饮暴食我一下子狂胖了20斤实在受不了 就去做了全身抽脂 休息了很长一段时间。后背 手臂 大小腿 腰腹 下颚线能抽的都抽了一遍，其中腰腹和手臂还是修复项目 第一次手术的医生给我做的马甲线实在的太生硬了！手臂也抽了和没抽一样还是不够瘦....熊老师真的救我狗命，这次手术的体验感好的 做完手术我在床上啃冰激凌和顾问疯狂夸奖@体雕医生熊路遥 我这次真的上岸了，我再也不整了
 可以私聊熊老师顾问@熊路遥助理Andy",,"https://wx1.sinaimg.cn/large/0070YrhPgy1hw0npwuojaj322o341u0x.jpg,https://wx1.sinaimg.cn/large/0070YrhPgy1hw0npxli3cj31sc2ds7wh.jpg,https://wx4.sinaimg.cn/large/0070YrhPgy1hw0npuiveij33b04eo4qr.jpg,https://wx1.sinaimg.cn/large/0070YrhPgy1hw0nw8k5rfj30wr1z07wh.jpg,https://wx1.sinaimg.cn/large/0070YrhPgy1hw0nw8z3dzj30u01hcgqi.jpg,https://wx4.sinaimg.cn/large/0070YrhPgy1hw0nwa34p3j32c03401ky.jpg,https://wx2.sinaimg.cn/large/0070YrhPgy1hw0o3hogacj31sc2dskjl.jpg,https://wx3.sinaimg.cn/large/0070YrhPgy1hw0o3jhwtmj31sc2dshdt.jpg,https://wx4.sinaimg.cn/large/0070YrhPgy1hw105vwqioj32d02dkb29.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001HnpiTjx08jUBCAZm00f0f0100eYzD0k01.mov,,2024-11-27T12:03:00,iPhone客户端,23,9,6,,"体雕医生熊路遥,熊路遥助理Andy",2024-11-27 12:03:00
5105278594842635	,P2djRkjN1,"腰腹环吸（没有填胯没有填胯）#熊路遥体雕##腰腹环吸##吸脂#吸脂
 
上海
 
体雕医生熊路遥的微博视频
 ",,,"https://f.video.weibocdn.com/o0/aSd0svywlx08jUxHsnRK010412001tW70E010.mp4?label=mp4_720p&template=720x1080.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732873376&ssig=VBUitbkyKM&KID=unistore,video",上海,2024-11-27T11:05:30,微博视频号,7,7,5,"熊路遥体雕,腰腹环吸,吸脂",,2024-11-27 11:05:30,True
5105026380861261	,P26L43C3j,"【手臂吸脂】即刻分享
术前概况：手臂脂肪堆积严重，尤其是手臂下侧，拜拜肉明显，手臂上下侧线条扭曲！
方案设计：去除多余脂肪为重点，塑造纤细手臂，线条流畅自然！核心为改善下垂感，打造纤细少女手臂
即刻呈现：手臂多余脂肪去除干净，脂肪堆积感消失，下垂感去除，线条流畅，麒麟感消失，呈现少女纤细手臂
手臂吸脂纯量：1410
左臂：720
右臂：690#手臂吸脂##熊路遥体雕##吸脂##手臂吸脂案例分享##好物分享#吸脂
 
上海",,https://wx1.sinaimg.cn/large/008q764kgy1hvzsys6zg9j33ji3jix6u.jpg,,上海,2024-11-26T18:23:19,iPhone 16 Pro Max,6,9,6,"手臂吸脂,熊路遥体雕,吸脂,手臂吸脂案例分享,好物分享",,2024-11-26 18:23:19,True
